MMSI;VesselName;IMO;CallSign;VesselType;Status;Length;Width;Draft;Cargo;TransceiverClass;BaseDateTime
367447520;SALACIA;IMO8678970;WDF4062;60.0;0.0;38.0;11.0;;40.0;A;01/12/2023 00:00
367447740;CATSPAW;<Unknown>;WDI6538;37.0;;10.0;4.0;;;B;16/12/2023 22:34
367447850;CHANTAL MA VIE;<Unknown>;WDF4088;37.0;5.0;45.0;8.0;;37.0;A;01/12/2023 00:05
367448040;BAY WOLF;<Unknown>;WDF4104;60.0;;15.0;3.0;;;B;01/12/2023 00:00
367448060;SETH D;IMO8635588;WDF4107;31.0;15.0;18.0;8.0;;57.0;A;01/12/2023 00:00
367448070;YANKEE;<Unknown>;WDF4108;90.0;0.0;17.0;5.0;;50.0;A;01/12/2023 02:29
367448130;ISLAND TRANSPORTER;<Unknown>;WCZ7963;60.0;;27.0;8.0;;;B;01/12/2023 15:29
367448570;AMMIE;<Unknown>;WDF8286;31.0;12.0;29.0;9.0;;57.0;A;01/12/2023 00:00
367448840;ALABAMA DISCOVERY;<Unknown>;WDF4174;60.0;;19.0;6.0;;;B;01/12/2023 00:03
367448870;TAMALPAIS;<Unknown>;WDF4177;60.0;;18.0;6.0;;;B;07/12/2023 21:27
367448960;PRINCESS STEFFANNY;IMO8938538;WDF4185;30.0;;24.0;7.0;;;B;01/12/2023 00:12
367449040;DAVID MCNEMAR;<Unknown>;WDF4192;31.0;12.0;26.0;9.0;;31.0;A;01/12/2023 00:00
367449270;SOJOURN;IMO0000000;WDF4213;37.0;;13.0;4.0;;;B;01/12/2023 00:03
367449480;ENTERPRISE;<Unknown>;WDF4231;31.0;0.0;19.0;8.0;;31.0;A;01/12/2023 16:25
367449650;VORTICES;<Unknown>;WDF4246;37.0;;14.0;4.0;;;B;01/12/2023 12:18
367449660;EDGARTOWN;IMO7908328;WDF4247;30.0;;29.0;7.0;3.0;;B;01/12/2023 22:00
367449720;T/T RENA;<Unknown>;WDF4252;37.0;;;;;;B;29/12/2023 12:40
367449820;POOH CORNER;<Unknown>;WDF4262;37.0;;9.0;3.0;;;B;02/12/2023 07:36
367449870;BROOKE CHAPMAN;IMO9223875;WDI8453;31.0;5.0;33.0;10.0;3.7;32.0;A;01/12/2023 00:00
367450080;SARAH-SARAH;<Unknown>;WDF4288;37.0;;19.0;5.0;;;B;01/12/2023 00:09
367450270;PHOENIX;<Unknown>;WDF4303;37.0;;12.0;4.0;;;B;16/12/2023 22:58
367450320;TIFFANI CLAIRE;<Unknown>;WDF4308;30.0;;20.0;7.0;;;B;01/12/2023 00:03
367450580;GRUMPY J;IMO7049433;WDF4332;30.0;7.0;21.0;6.0;;30.0;A;01/12/2023 00:00
367450612;<Unknown>;<Unknown>;<Unknown>;;7.0;;;;;A;03/12/2023 04:20
367450760;CHERE AMIE;<Unknown>;WDF4344;99.0;15.0;0.0;0.0;0.0;99.0;A;03/12/2023 03:54
367450790;IMAGINE;<Unknown>;WDF4347;37.0;;17.0;5.0;;;B;02/12/2023 20:02
367451046;<Unknown>;<Unknown>;<Unknown>;;0.0;;;;;A;15/12/2023 10:03
367451110;MISS ROLANETTE;<Unknown>;WDF4373;31.0;5.0;23.0;10.0;;57.0;A;01/12/2023 00:08
367451120;PORT ARTHUR;<Unknown>;WDF4374;31.0;0.0;17.0;6.0;;31.0;A;01/12/2023 00:00
367451270;JERRY JARRETT;<Unknown>;WDF4386;31.0;12.0;43.0;12.0;;57.0;A;03/12/2023 07:30
367451290;STEVE E BRYAN;<Unknown>;WDF4388;31.0;12.0;54.0;15.0;;52.0;A;02/12/2023 05:11
367451370;GRAND CRU;IMO0000000;WDF4393;37.0;;12.0;7.0;;;B;15/12/2023 19:55
367451420;MR DINO;<Unknown>;WDF4396;90.0;8.0;31.0;7.0;;90.0;A;01/12/2023 09:19
367451430;DEBRA LEE;IMO8958708;WDF4397;30.0;;25.0;7.0;;;B;02/12/2023 22:40
367451560;ORCINIUS;<Unknown>;WDF4409;37.0;;13.0;7.0;;;B;11/12/2023 00:57
367451670;ADAGIO;<Unknown>;WDF4418;37.0;;15.0;8.0;;;B;04/12/2023 19:37
367451710;KEVIN RICO;IMO8940062;WDF4421;30.0;;24.0;7.0;;;B;01/12/2023 00:00
367451720;FELINA;<Unknown>;WDF4422;37.0;;19.0;6.0;;;B;01/12/2023 00:07
367452180;DENALI;IMO9592185;WDI8455;31.0;1.0;38.0;11.0;4.1;57.0;A;01/12/2023 00:05
367452240;LINDA B;<Unknown>;WDF4466;30.0;5.0;21.0;4.0;;30.0;A;14/12/2023 21:17
367452280;LAGUNA;<Unknown>;WDF4470;31.0;0.0;20.0;7.0;;52.0;A;12/12/2023 16:19
367452640;CRES PILOT;<Unknown>;WDF4501;90.0;0.0;15.0;4.0;;50.0;A;04/12/2023 21:19
367452650;PORTPILOT;<Unknown>;WDF4502;90.0;0.0;15.0;4.0;;50.0;A;01/12/2023 00:00
367452830;ROSY B;IMO0000000;WDF4518;30.0;;0.0;0.0;;;B;03/12/2023 15:47
367452870;JVESSCO 1;IMO7640433;WDF4523;31.0;12.0;24.0;9.0;;31.0;A;22/12/2023 11:29
367452930;OCEANICA CRUZ;IMO9241621;WCZ8583;30.0;;23.0;6.0;;;B;01/12/2023 18:06
367452990;TODD DANOS;IMO8023785;WDG9280;31.0;0.0;32.0;9.0;3.9;31.0;A;01/12/2023 00:00
367453000;ATCHAFALAYA;IMO7914248;WDF6708;90.0;5.0;60.0;12.0;4.0;33.0;A;01/12/2023 00:02
367453020;DIRK C;IMO7509469;WDF4536;31.0;0.0;27.0;9.0;3.3;31.0;A;01/12/2023 00:00
367453030;REED DANOS;IMO7721988;WDG9285;31.0;11.0;30.0;9.0;3.9;31.0;A;01/12/2023 00:30
367453040;PATIENCE;<Unknown>;WDF4538;30.0;;19.0;6.0;;;B;01/12/2023 00:08
367453080;MOJO WORKIN;<Unknown>;WDF4542;37.0;;10.0;;;;B;03/12/2023 00:16
367453280;MASTER JOHN;IMO8854328;WDF4560;30.0;;23.0;6.0;;;B;05/12/2023 18:04
367453310;MUDD TUG 8;<Unknown>;WDF4562;31.0;;7.0;4.0;;0.0;B;01/12/2023 00:00
367453620;PRIVATEER;IMO0000000;WYZ7447;60.0;;20.0;6.0;;;B;02/12/2023 17:13
367453738;<Unknown>;<Unknown>;<Unknown>;;5.0;;;;;A;17/12/2023 04:41
367453870;DOLPHIN;IMO0000000;WDF4615;30.0;;25.0;6.0;;;B;02/12/2023 11:13
367453890;PACIFIC STAR;IMO0000000;<Unknown>;37.0;;10.0;3.0;;;B;18/12/2023 23:32
367453940;SHELF ACHIEVER;IMO8964599;WDF4620;60.0;0.0;36.0;8.0;;60.0;A;01/12/2023 00:00
367454040;QUEEN MAB;<Unknown>;WDF4629;37.0;;8.0;2.0;;;B;17/12/2023 19:32
367454070;ELIZA;<Unknown>;WDF4632;30.0;;12.0;4.0;;;B;05/12/2023 11:02
367454140;MASTER HAI;IMO8939477;WDF4637;30.0;;26.0;7.0;;;B;01/12/2023 00:03
367454480;ROSETTA;<Unknown>;WDF4669;37.0;;17.0;5.0;;;B;02/12/2023 18:03
367454680;CHERAMIE BOTRUC 41;IMO9503445;WNSG;90.0;0.0;71.0;17.0;4.7;90.0;A;01/12/2023 00:00
367454840;MARINE 8;<Unknown>;WDF4700;90.0;;;;;;B;08/12/2023 20:35
367455050;KIMBERLY B;<Unknown>;WDF4715;37.0;;14.0;4.0;;37.0;B;03/12/2023 13:06
367455140;D GRAY KIMEL;<Unknown>;WCZ9768;31.0;0.0;20.0;7.0;;52.0;A;08/12/2023 07:32
367455610;WATEREE;IMO8977807;WDF4766;60.0;5.0;49.0;9.0;2.0;0.0;A;01/12/2023 01:11
367455770;SR AMERICAN PROGRESS;IMO9118628;KAWM;80.0;0.0;183.0;32.0;12.2;89.0;A;20/12/2023 20:22
367455780;ZACHARY TAYLOR;IMO8982589;WDF4780;60.0;0.0;35.0;7.0;;60.0;A;01/12/2023 00:00
367455810;ST TADEO II;IMO8939635;WDF4783;30.0;;24.0;7.0;;;B;01/12/2023 00:00
367455930;JUGO;IMO0000000;WDL2400;36.0;;11.0;4.0;;;B;10/12/2023 20:10
367456220;POINT LAVINIA;<Unknown>;WDF4822;30.0;0.0;23.0;7.0;;30.0;A;05/12/2023 18:20
367456350;JAMES T;<Unknown>;WDF4835;31.0;0.0;20.0;7.0;;31.0;A;01/12/2023 00:00
367456380;MALI 'E KE KAI;<Unknown>;WDF4839;37.0;;11.0;4.0;;;B;10/12/2023 00:28
367456430;CAPT WEBSTER;<Unknown>;WDF4843;31.0;0.0;19.0;7.0;;31.0;A;01/12/2023 00:00
367456640;BULL CALF;<Unknown>;WDF4861;31.0;5.0;23.0;9.0;;57.0;A;01/12/2023 00:02
367456680;HAMILTON;<Unknown>;WDF4865;31.0;12.0;40.0;10.0;;57.0;A;12/12/2023 10:07
367456750;CAROLINE;<Unknown>;WDF4874;31.0;12.0;24.0;10.0;;57.0;A;01/12/2023 00:00
367456760;CHOCTAW;IMO8851285;WDF4875;31.0;12.0;24.0;8.0;;56.0;A;01/12/2023 00:00
367456770;COUSHATTA;<Unknown>;WDF4876;31.0;12.0;21.0;8.0;;57.0;A;01/12/2023 00:00
367456810;ELLY LANE;IMO8891467;WDF4879;31.0;5.0;29.0;9.0;;57.0;A;01/12/2023 00:00
367456820;INNOVATOR;IMO8981420;WDF4880;31.0;0.0;22.0;9.0;;57.0;A;01/12/2023 00:00
367456830;INTEGRITY;IMO8981418;WDF4881;31.0;5.0;22.0;9.0;;52.0;A;07/12/2023 21:05
367456840;JOSEPH MERRICK JONES;<Unknown>;WDF4882;31.0;12.0;39.0;12.0;;57.0;A;02/12/2023 22:20
367456850;KILLIAN L HUGER;<Unknown>;WDF4883;31.0;12.0;40.0;11.0;;57.0;A;04/12/2023 13:04
367456860;LAKE CHARLES;IMO8851273;WDF4884;31.0;0.0;23.0;8.0;;57.0;A;01/12/2023 00:00
367456870;LIBERTY;IMO8981432;WDF4885;31.0;12.0;22.0;9.0;;57.0;A;01/12/2023 00:00
367456880;LUKE BURTON;IMO7318913;WDF4886;31.0;12.0;43.0;10.0;;57.0;A;06/12/2023 07:48
367456890;LYDIA E CAMPBELL;<Unknown>;WDF4887;31.0;12.0;43.0;10.0;;57.0;A;04/12/2023 06:57
367456920;MARY LUCY LANE;<Unknown>;WDF4889;31.0;0.0;40.0;11.0;;57.0;A;04/12/2023 13:49
367456930;MERRICK JONES;<Unknown>;WDF4890;31.0;0.0;39.0;12.0;;57.0;A;02/12/2023 21:52
367456950;SPIRIT;IMO8981406;WDF4892;31.0;5.0;22.0;9.0;;56.0;A;01/12/2023 00:07
367456960;SUSAN L STALL;<Unknown>;WDF4893;31.0;0.0;39.0;12.0;;57.0;A;01/12/2023 16:08
367456980;WALTER HAGESTAD;<Unknown>;WDF4894;31.0;12.0;40.0;12.0;;57.0;A;05/12/2023 02:37
367457000;OREGON VOYAGER;IMO9144914;WDF2960;80.0;1.0;188.0;32.0;12.2;80.0;A;01/12/2023 00:05
367457210;HARVEY SEA-HAWK;IMO9577874;WDG8830;90.0;5.0;73.0;16.0;4.6;;A;01/12/2023 00:05
367457220;PATINA;IMO0000000;WDF4915;37.0;;14.0;4.0;;;B;03/12/2023 01:23
367457250;GALVESTON;<Unknown>;WDF4916;50.0;0.0;21.0;6.0;;50.0;A;01/12/2023 00:00
367457270;DREAM KETCHER;<Unknown>;WDF4918;37.0;;12.0;4.0;;;B;17/12/2023 06:38
367457274;<Unknown>;<Unknown>;<Unknown>;;0.0;;;;;A;14/12/2023 20:56
367457370;CAPT PHILLIPS;<Unknown>;WDF4927;30.0;;20.0;6.0;;;B;03/12/2023 14:16
367457580;TRACY MORAN;IMO9232046;WDA2094;31.0;5.0;28.0;9.0;3.5;52.0;A;01/12/2023 11:39
367457608;<Unknown>;<Unknown>;<Unknown>;;12.0;;;;;A;31/12/2023 18:42
367457870;SEA WAVE;IMO8885535;WDF4968;30.0;;23.0;6.0;;;B;01/12/2023 00:04
367458050;TOM HUCKABEE;<Unknown>;WDF4986;31.0;12.0;37.0;10.0;;30.0;A;01/12/2023 03:59
367458390;OMANCHIE;<Unknown>;WDF5014;37.0;;14.0;4.0;;;B;01/12/2023 14:08
367458590;TERAH HUCKABEE;IMO8850970;WDF5033;31.0;12.0;32.0;10.0;;57.0;A;03/12/2023 07:11
367458610;TEMPLE HUCKABEE;<Unknown>;WDF5034;31.0;12.0;37.0;10.0;;52.0;A;01/12/2023 03:36
367458630;ACQUITTAL;<Unknown>;WDF5036;37.0;;13.0;4.0;;;B;01/12/2023 00:14
367458640;RIO BRAVO;IMO8333207;WDF5037;31.0;0.0;30.0;9.0;4.5;32.0;A;01/12/2023 00:00
367458670;TEAGYN;<Unknown>;WDF5039;31.0;15.0;17.0;7.0;;22.0;A;08/12/2023 19:33
367458710;HARVEY HEAT;IMO9591650;WDH2188;90.0;5.0;61.0;14.0;4.3;70.0;A;01/12/2023 00:05
367458720;FREMONT;<Unknown>;WDF5043;37.0;;12.0;4.0;;;B;02/12/2023 22:41
367458770;BETTY ANN;<Unknown>;WDF5049;31.0;15.0;15.0;6.0;;31.0;A;01/12/2023 13:47
367458790;KAYLA MAUREEN;IMO8960103;WCZ9232;30.0;;24.0;7.0;;;B;07/12/2023 03:18
367458840;OSPREY;<Unknown>;WCZ9995;60.0;0.0;50.0;12.0;0.0;60.0;A;01/12/2023 00:00
367458841;<Unknown>;<Unknown>;<Unknown>;;8.0;;;;;A;10/12/2023 01:03
367459070;WILD HORSES;<Unknown>;WDF5074;37.0;;18.0;4.0;;;B;01/12/2023 00:04
367459110;GERALD MAJORS;<Unknown>;WDF5077;31.0;12.0;47.0;14.0;;52.0;A;01/12/2023 12:14
367459220;SI SE PUEDE;IMO7937549;WDF5086;30.0;;20.0;6.0;;;B;04/12/2023 13:57
367459350;MICHAEL D;IMO8940646;WDF5098;30.0;;27.0;7.0;;;B;01/12/2023 00:48
367459410;MOCHIMA;<Unknown>;WDF5103;37.0;;10.0;3.0;;;B;02/12/2023 23:14
367459520;MAGNOLIA;<Unknown>;WDF5113;37.0;;13.0;4.0;;;B;31/12/2023 18:00
367459570;CORAL COAST;IMO7205087;WDF5120;31.0;0.0;34.0;9.0;3.9;52.0;A;01/12/2023 00:00
367459590;DISCOVERY II;IMO8984288;WDF5122;30.0;;25.0;7.0;;;B;04/12/2023 15:14
367459620;BRADEN BEYEL;<Unknown>;WDF5124;31.0;;16.0;5.0;;;B;05/12/2023 14:04
367459860;M/V ZORIC TOO;IMO0000000;WDF5143;37.0;;28.0;9.0;;;B;01/12/2023 00:22
367459960;CAPT T & T;IMO9242900;WDF5151;30.0;;30.0;7.0;;;B;01/12/2023 00:00
367460140;JAMES P BRYAN;<Unknown>;WDA2159;31.0;15.0;18.0;7.0;;99.0;A;01/12/2023 11:12
367460260;PINTAIL;IMO0000000;WDF5177;31.0;;19.0;8.0;;;B;01/12/2023 00:00
367460360;MR LANDON;<Unknown>;WDF5184;31.0;0.0;18.0;6.0;;0.0;A;01/12/2023 00:00
367460420;BAREFOOT BABE;<Unknown>;WDF5190;60.0;;13.0;4.0;;;B;19/12/2023 00:37
367460440;BONNIE LASS;<Unknown>;WDF5192;37.0;;13.0;4.0;;;B;04/12/2023 15:20
367460470;MANDINGO;IMO0000000;WDF5195;30.0;;25.0;7.0;;;B;01/12/2023 00:04
367460520;ZANA ZU;<Unknown>;WDF5200;37.0;;15.0;4.0;;;B;24/12/2023 00:28
367460560;GERSHON II;<Unknown>;WDF5207;60.0;;15.0;4.0;;;B;11/12/2023 19:36
367460670;NORTH CAPE;IMO0950038;WDF5218;30.0;0.0;36.0;9.0;0.0;30.0;A;04/12/2023 12:10
367460820;MAVERICK;<Unknown>;WDF5229;37.0;;19.0;5.0;;;B;04/12/2023 11:06
367460910;WINE TIME;IMO0000000;WDF5238;37.0;;14.0;4.0;;;B;01/12/2023 00:11
367460990;FINBACK;<Unknown>;WDJ6627;30.0;;15.0;5.0;;;B;04/12/2023 04:03
367461130;RENEGADE;IMO9116993;WDF5253;60.0;15.0;41.0;7.0;;0.0;A;01/12/2023 00:00
367461350;HALLE H;<Unknown>;WDF5275;31.0;5.0;13.0;5.0;;31.0;A;02/12/2023 21:07
367461370;CROSBY TROJAN;IMO8213017;WDF5278;31.0;11.0;36.0;9.0;4.3;52.0;A;01/12/2023 00:00
367461380;LINDA L MILLER;<Unknown>;WDF5279;31.0;0.0;7.0;4.0;;52.0;A;01/12/2023 12:19
367461710;AMY T;<Unknown>;WDF5308;31.0;0.0;26.0;9.0;;31.0;A;03/12/2023 03:52
367461720;NEW ATTITUDE II;<Unknown>;WDF5309;37.0;12.0;13.0;4.0;;31.0;A;28/12/2023 16:39
367461740;DOCKTAILS;IMO0000000;WDF5311;37.0;;20.0;6.0;;;B;01/12/2023 00:04
367461940;DB LOS ANGELES;<Unknown>;WDF5328;90.0;3.0;45.0;15.0;;90.0;A;01/12/2023 18:41
367462110;STORMY PETREL;<Unknown>;WDF5342;37.0;;10.0;3.0;;;B;01/12/2023 00:01
367462312;<Unknown>;<Unknown>;<Unknown>;;0.0;;;;;A;17/12/2023 08:58
367462350;VIRGINIA LYNN;IMO8038352;WDF5366;30.0;;19.0;6.0;;;B;01/12/2023 00:05
367462410;MISS GABRIELLE;IMO8885418;WDF5371;30.0;;22.0;6.0;;;B;19/12/2023 23:47
367462420;KENNETH BIGLANE;<Unknown>;WDF5372;;0.0;;;;34.0;A;08/12/2023 12:27
367462510;DEFIANCE;IMO0000000;WDF5380;30.0;;17.0;6.0;;;B;01/12/2023 00:01
367462760;DAY SIX;<Unknown>;WDF5402;37.0;;12.0;4.0;;;B;01/12/2023 00:01
367463010;LAURA ANNE;<Unknown>;WDF5421;31.0;0.0;13.0;5.0;;36.0;A;01/12/2023 00:00
367463020;CAPTAIN RON;<Unknown>;WDF5422;60.0;15.0;33.0;7.0;;60.0;A;01/12/2023 00:00
367463060;WSF CHETZEMOKA;IMO9347669;WDF5502;60.0;0.0;83.0;19.0;3.2;60.0;A;01/12/2023 00:00
367463310;ZORRO;<Unknown>;WDF5447;37.0;0.0;20.0;6.0;;37.0;A;01/12/2023 00:00
367463540;AQUA LEO;IMO0000000;<Unknown>;30.0;;18.0;6.0;;;B;13/12/2023 19:38
367463740;SPARTAN;IMO7047461;WDF5483;31.0;5.0;36.0;9.0;4.0;52.0;A;01/12/2023 00:05
367463780;LIBERTAD;<Unknown>;WDF5487;30.0;;20.0;6.0;;;B;02/12/2023 07:03
367463820;TRINITY;<Unknown>;WCZ9890;30.0;;21.0;6.0;;;B;16/12/2023 18:30
367463990;MS MELISSA;IMO8964848;WDF5504;90.0;0.0;48.0;10.0;3.1;0.0;A;01/12/2023 00:00
367464090;TOWLINE;<Unknown>;WDF5513;31.0;0.0;19.0;5.0;;31.0;A;01/12/2023 00:00
367464150;WHITE LIGHT;<Unknown>;WDA2540;60.0;;18.0;5.0;;;B;01/12/2023 00:04
367464670;JOHN WILLIAMS;<Unknown>;WDF5562;31.0;12.0;26.0;9.0;;31.0;A;01/12/2023 00:00
367464710;PYXIS;IMO0000000;WDF5564;36.0;;12.0;4.0;;;B;18/12/2023 20:55
367464840;MR JOE;<Unknown>;WDF5575;31.0;0.0;15.0;6.0;;;A;01/12/2023 00:00
367465110;SEAGULL I;IMO8960074;WDF5597;30.0;;26.0;7.0;;;B;01/12/2023 00:00
367465140;CAPT MAI;IMO9241891;WDF5600;30.0;15.0;25.0;7.0;;30.0;A;01/12/2023 00:00
367465370;GITANA;IMO0000000;WDA2747;36.0;;12.0;4.0;;;B;19/12/2023 16:49
367465390;IRIS MARIE;IMO0000000;WDF5622;30.0;;0.0;0.0;;;B;26/12/2023 19:06
367465570;BOBBIE ANN;<Unknown>;WDF5638;31.0;0.0;20.0;6.0;;30.0;A;07/12/2023 15:28
367465660;LADY DAPHNE;<Unknown>;WDF5646;37.0;;12.0;3.0;;;B;16/12/2023 18:40
367465730;LADY J;IMO0000000;WDF5651;37.0;;16.0;1.0;;;B;01/12/2023 00:05
367465960;CROSBY CARRIER;<Unknown>;WDF5669;31.0;0.0;19.0;8.0;;31.0;A;01/12/2023 00:00
367465980;CROSBY TIDE;<Unknown>;WDF5671;31.0;0.0;17.0;8.0;;31.0;A;01/12/2023 00:00
367466120;LUCIE;IMO0000000;WDM6973;36.0;;15.0;4.0;;;B;18/12/2023 14:05
367466150;CHARLIE G;<Unknown>;WDF5686;31.0;12.0;46.0;12.0;;57.0;A;03/12/2023 08:22
367466190;LADY CATEE;<Unknown>;WDF5691;37.0;;26.0;6.0;;;B;04/12/2023 09:35
367466470;HONEST BOB;<Unknown>;WDJ4775;31.0;15.0;17.0;7.0;;52.0;A;01/12/2023 00:00
367466650;QUANTICO CREEK;IMO9569463;WDF5735;31.0;5.0;29.0;9.0;3.6;57.0;A;01/12/2023 00:04
367466730;CHALLENGER;<Unknown>;WDF5742;31.0;5.0;20.0;7.0;;52.0;A;14/12/2023 14:18
367466930;SWIFT RUNNER;<Unknown>;WDF5760;60.0;;14.0;4.0;;;B;01/12/2023 00:03
367467010;MS MARY;IMO9605748;WDF5767;60.0;0.0;48.0;9.0;2.5;60.0;A;03/12/2023 03:36
367467080;TRADITION;<Unknown>;WDF5775;90.0;5.0;;;;30.0;A;01/12/2023 00:46
367467120;AVA FOSS;<Unknown>;WDF5779;60.0;0.0;18.0;5.0;;60.0;A;01/12/2023 00:00
367467220;HOLD FAST;<Unknown>;WDF5788;37.0;;12.0;4.0;;;B;01/12/2023 00:00
367467280;ORANGEBLOSSOMSPECIAL;<Unknown>;WDF5794;37.0;;12.0;3.0;;;B;01/12/2023 00:00
367467330;ST PETER;<Unknown>;WDF5798;30.0;;21.0;6.0;;;B;11/12/2023 05:21
367467740;MISS JUDY EWEST;IMO0000000;WDF5837;60.0;;19.0;6.0;;;B;01/12/2023 00:04
367467940;KNOTTY MIND;<Unknown>;WDF5855;37.0;;17.0;4.0;;;B;01/12/2023 00:00
367467970;CAPT'N JAKE;IMO8305755;WDF5859;30.0;;23.0;6.0;3.3;;B;01/12/2023 15:27
367467980;MISS LUCY;<Unknown>;WDF5860;31.0;12.0;13.0;4.0;;31.0;A;08/12/2023 16:56
367468142;<Unknown>;<Unknown>;<Unknown>;;14.0;;;;;A;14/12/2023 05:29
367468230;MOHAWK;<Unknown>;WDF5879;37.0;;16.0;;;;B;05/12/2023 06:09
367468260;BRIDGOT DENISE;IMO8120129;WDF5882;30.0;;22.0;6.0;;;B;04/12/2023 20:30
367468270;HARVEY BRONCO;IMO9603295;WDH2180;90.0;0.0;61.0;14.0;4.3;70.0;A;01/12/2023 00:00
367468390;MEI NU;<Unknown>;WDF5893;37.0;;13.0;4.0;;;B;28/12/2023 23:14
367468470;ISLAND TIME;<Unknown>;WDF5900;37.0;;10.0;5.0;;;B;09/12/2023 16:43
367468580;MISS KAYLA;<Unknown>;WDF5910;31.0;0.0;17.0;6.0;;31.0;A;01/12/2023 02:39
367468590;MISS KORI;<Unknown>;WDF5911;31.0;0.0;18.0;7.0;;31.0;A;01/12/2023 00:00
367468610;MR WAYNE;<Unknown>;WDF5912;31.0;0.0;18.0;7.0;;31.0;A;01/12/2023 00:00
367468640;MISS STACIE;<Unknown>;WDF5915;31.0;12.0;17.0;7.0;;99.0;A;01/12/2023 00:00
367468730;MISS KARLI;<Unknown>;WDF5923;31.0;5.0;18.0;7.0;;31.0;A;01/12/2023 00:05
367468790;HOPE;<Unknown>;WDF5928;31.0;12.0;21.0;7.0;;99.0;A;01/12/2023 16:03
367468880;SPEEDY;<Unknown>;WDF5937;60.0;;12.0;4.0;;;B;13/12/2023 15:10
367468890;MONKEY BIZ;<Unknown>;WDF5938;37.0;;19.0;5.0;;;B;01/12/2023 00:04
367468920;ELWOOD JONES;<Unknown>;WDF5940;31.0;15.0;13.0;6.0;;31.0;A;01/12/2023 00:00
367468960;TRIDENT;<Unknown>;WDF5944;31.0;0.0;23.0;7.0;;52.0;A;01/12/2023 00:00
367469020;DOROTHY M JANOUSH;<Unknown>;WDF5949;31.0;12.0;33.0;10.0;;57.0;A;01/12/2023 18:51
367469050;LARRY J HEBERT;IMO8424068;WDF5953;31.0;0.0;27.0;8.0;3.2;52.0;A;04/12/2023 22:18
367469070;SUNSET HORNBLOWER;<Unknown>;WDF5955;60.0;0.0;29.0;7.0;;6.0;A;01/12/2023 00:00
367469220;LADY GRACE;<Unknown>;WDF5968;37.0;5.0;24.0;6.0;;37.0;A;01/12/2023 00:02
367469280;VERITAS;IMO0000000;WDF5975;36.0;;12.0;4.0;;;B;01/12/2023 00:04
367469290;MAKO;IMO9579896;WDG9743;31.0;1.0;35.0;10.0;4.4;57.0;A;01/12/2023 00:00
367469370;BEN FRANKLIN;<Unknown>;WDF5984;60.0;0.0;25.0;7.0;;99.0;A;01/12/2023 01:09
367469450;CAMPECHANO;IMO0000000;WDF5990;36.0;;14.0;8.0;;;B;02/12/2023 14:42
367469480;JULIA B;<Unknown>;WDF5993;31.0;;16.0;6.0;;;B;01/12/2023 00:07
367469520;S/V BENTANA;IMO0000000;WDF4996;36.0;;13.0;2.0;;;B;23/12/2023 15:25
367469690;DOUG II;<Unknown>;WDM8765;60.0;10.0;19.0;5.0;0.0;60.0;A;01/12/2023 00:00
367469910;CRYSTAL CUTLER;<Unknown>;WDF6034;31.0;5.0;20.0;7.0;;52.0;A;01/12/2023 00:00
367470061;<Unknown>;<Unknown>;<Unknown>;;0.0;;;;;A;07/12/2023 14:24
367470230;STARLET;<Unknown>;WDF6062;37.0;;14.0;4.0;;;B;15/12/2023 21:03
367470320;CHARISMA;<Unknown>;WDF6070;30.0;;13.0;;;;B;01/12/2023 11:08
367470340;SEA LION;<Unknown>;WDF6072;37.0;5.0;21.0;5.0;;37.0;A;08/12/2023 17:51
367470440;CHANGE OF LATITUDE;<Unknown>;WDF6082;37.0;;13.0;4.0;;;B;30/12/2023 18:31
367470450;WYSPA;<Unknown>;WDF6083;37.0;5.0;16.0;4.0;;;A;30/12/2023 22:21
367470580;SAN BROOKLYN;<Unknown>;WDF6095;31.0;5.0;21.0;9.0;;57.0;A;01/12/2023 00:00
367470740;GRAND ADVENTURE;<Unknown>;WDF6109;37.0;;13.0;4.0;;;B;01/12/2023 00:03
367470750;PATOS;IMO0000000;WDF6110;37.0;;16.0;5.0;;;B;06/12/2023 22:02
367470880;ROBERT MAGNUS;IMO8647775;WDF6122;30.0;;17.0;7.0;;;B;01/12/2023 00:00
367471080;ISABEL L;<Unknown>;WDF6141;60.0;0.0;27.0;5.0;;42.0;A;01/12/2023 00:00
367471180;<Unknown>;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;10/12/2023 21:16
367471240;LEGACY;<Unknown>;WDF6155;37.0;;;;;;B;13/12/2023 18:22
367471360;AUSTIN STONE;<Unknown>;WDH7040;31.0;15.0;19.0;;;0.0;A;01/12/2023 03:19
367471376;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;25/12/2023 16:10
367471380;RICK ELLIS;<Unknown>;WDH7042;31.0;15.0;19.0;7.0;;31.0;A;01/12/2023 00:28
367471430;ELMER STONE;<Unknown>;WDH7044;31.0;5.0;19.0;7.0;;41.0;A;02/12/2023 02:00
367471440;DORTHA STONE;<Unknown>;WDH7045;31.0;12.0;18.0;7.0;;31.0;A;01/12/2023 03:26
367471480;MYSTIQUE;IMO0000000;<Unknown>;36.0;;11.0;4.0;;;B;01/12/2023 00:00
367471484;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;24/12/2023 21:43
367471640;LADY GAYLE MARIE;<Unknown>;WDF6194;37.0;5.0;38.0;8.0;;37.0;A;03/12/2023 23:37
